billing_id,matter_id,attorney_id,billing_date,hours_worked,hourly_rate,amount,billable_status
397,12,2,2024-03-15,64.9,209.86584841970367,13620.29,Billable
398,12,9,2024-03-15,32.2,496.7566614134116,15995.56,Billable
399,12,9,2024-04-15,41.1,496.7566614134116,20416.7,Billable
400,12,2,2024-06-15,49.0,209.86584841970367,10283.43,Non-Billable
401,12,9,2024-06-15,11.8,496.7566614134116,5861.73,Billable
402,12,2,2024-07-15,51.8,209.86584841970367,10871.05,Billable
403,12,9,2024-07-15,10.9,496.7566614134116,5414.65,Billable
404,12,2,2024-08-15,15.9,209.86584841970367,3336.87,Non-Billable
405,12,9,2024-08-15,78.5,496.7566614134116,38995.4,Non-Billable
406,12,2,2024-09-15,58.0,209.86584841970367,12172.22,Billable
407,13,2,2022-06-26,35.3,209.86584841970367,7408.26,Billable
408,13,5,2022-07-26,44.7,333.24426408004217,14896.02,Non-Billable
409,13,2,2022-07-26,76.4,209.86584841970367,16033.75,Billable
410,13,5,2022-08-26,36.6,333.24426408004217,12196.74,Billable
411,13,8,2022-08-26,40.1,246.99098521619942,9904.34,Non-Billable
412,13,3,2022-08-26,19.5,356.50515929852793,6951.85,Billable
413,13,2,2022-08-26,58.7,209.86584841970367,12319.13,Billable
414,13,5,2022-09-26,77.5,333.24426408004217,25826.43,Billable
415,13,3,2022-09-26,44.4,356.50515929852793,15828.83,Non-Billable
416,13,2,2022-09-26,32.8,209.86584841970367,6883.6,Billable
417,13,5,2022-10-26,37.5,333.24426408004217,12496.66,Billable
418,13,8,2022-10-26,24.0,246.99098521619942,5927.78,Non-Billable
419,13,2,2022-10-26,11.9,209.86584841970367,2497.4,Non-Billable
420,13,5,2022-11-26,59.6,333.24426408004217,19861.36,Billable
421,13,8,2022-11-26,68.2,246.99098521619942,16844.79,Billable
422,13,3,2022-11-26,65.7,356.50515929852793,23422.39,Billable
423,13,2,2022-11-26,19.7,209.86584841970367,4134.36,Billable
424,13,8,2022-12-26,60.1,246.99098521619942,14844.16,Billable
425,13,2,2022-12-26,43.5,209.86584841970367,9129.16,Billable
426,13,5,2023-01-26,74.6,333.24426408004217,24860.02,Non-Billable
427,13,8,2023-01-26,12.6,246.99098521619942,3112.09,Billable
428,13,3,2023-01-26,66.9,356.50515929852793,23850.2,Non-Billable
429,13,2,2023-01-26,15.9,209.86584841970367,3336.87,Billable
430,13,5,2023-02-26,34.9,333.24426408004217,11630.22,Non-Billable
431,13,8,2023-02-26,49.4,246.99098521619942,12201.35,Non-Billable
432,13,3,2023-02-26,38.0,356.50515929852793,13547.2,Billable
433,13,2,2023-02-26,40.1,209.86584841970367,8415.62,Billable
434,13,3,2023-03-26,49.1,356.50515929852793,17504.4,Non-Billable
435,13,2,2023-03-26,41.2,209.86584841970367,8646.47,Billable
436,13,5,2023-04-26,57.6,333.24426408004217,19194.87,Non-Billable
437,13,8,2023-04-26,34.1,246.99098521619942,8422.39,Billable
438,13,3,2023-04-26,30.7,356.50515929852793,10944.71,Billable
439,13,5,2023-05-26,19.9,333.24426408004217,6631.56,Billable
440,13,8,2023-05-26,64.9,246.99098521619942,16029.71,Non-Billable
441,13,3,2023-05-26,43.3,356.50515929852793,15436.67,Billable
442,13,2,2023-05-26,41.7,209.86584841970367,8751.41,Billable
443,13,5,2023-06-26,66.7,333.24426408004217,22227.39,Billable
444,13,3,2023-06-26,17.7,356.50515929852793,6310.14,Billable
445,13,2,2023-06-26,61.8,209.86584841970367,12969.71,Non-Billable
446,13,3,2023-07-26,77.1,356.50515929852793,27486.55,Billable
447,13,2,2023-07-26,54.1,209.86584841970367,11353.74,Billable
448,13,5,2023-08-26,40.2,333.24426408004217,13396.42,Billable
449,13,8,2023-08-26,71.8,246.99098521619942,17733.95,Billable
450,13,3,2023-08-26,37.2,356.50515929852793,13261.99,Non-Billable
451,13,8,2023-09-26,65.7,246.99098521619942,16227.31,Non-Billable
452,13,2,2023-09-26,23.1,209.86584841970367,4847.9,Billable
453,13,3,2023-10-26,44.3,356.50515929852793,15793.18,Non-Billable
454,13,2,2023-10-26,37.2,209.86584841970367,7807.01,Billable
455,13,5,2023-11-26,34.4,333.24426408004217,11463.6,Billable
456,13,8,2023-11-26,67.0,246.99098521619942,16548.4,Non-Billable
457,13,3,2023-11-26,74.3,356.50515929852793,26488.33,Non-Billable
458,13,3,2023-12-26,22.8,356.50515929852793,8128.32,Non-Billable
459,13,5,2024-01-26,51.7,333.24426408004217,17228.73,Non-Billable
460,13,8,2024-01-26,23.0,246.99098521619942,5680.79,Non-Billable
461,13,3,2024-01-26,74.3,356.50515929852793,26488.33,Billable
462,13,2,2024-01-26,44.3,209.86584841970367,9297.06,Billable
463,13,8,2024-02-26,53.4,246.99098521619942,13189.32,Billable
464,13,3,2024-02-26,43.9,356.50515929852793,15650.58,Billable
465,13,2,2024-02-26,77.5,209.86584841970367,16264.6,Non-Billable
466,13,5,2024-03-26,38.6,333.24426408004217,12863.23,Billable
467,13,8,2024-03-26,68.8,246.99098521619942,16992.98,Billable
468,13,2,2024-03-26,65.7,209.86584841970367,13788.19,Billable
469,14,5,2022-09-20,49.6,333.24426408004217,16528.92,Billable
470,14,4,2022-09-20,17.9,263.9493860652042,4724.69,Billable
471,14,1,2022-10-20,79.4,209.86584841970367,16663.35,Non-Billable
472,14,5,2022-10-20,12.9,333.24426408004217,4298.85,Non-Billable
473,14,4,2022-10-20,25.3,263.9493860652042,6677.92,Billable
474,14,1,2022-11-20,62.6,209.86584841970367,13137.6,Billable
475,14,5,2022-11-20,12.3,333.24426408004217,4098.9,Billable
476,14,4,2022-11-20,67.2,263.9493860652042,17737.4,Billable
477,14,9,2022-11-20,18.2,496.7566614134116,9040.97,Billable
478,14,5,2022-12-20,58.2,333.24426408004217,19394.82,Non-Billable
479,14,4,2022-12-20,40.0,263.9493860652042,10557.98,Non-Billable
480,14,9,2023-01-20,29.7,496.7566614134116,14753.67,Non-Billable
481,14,5,2023-02-20,30.5,333.24426408004217,10163.95,Non-Billable
482,14,9,2023-02-20,79.0,496.7566614134116,39243.78,Non-Billable
483,14,1,2023-03-20,19.5,209.86584841970367,4092.38,Billable
484,14,5,2023-03-20,79.5,333.24426408004217,26492.92,Non-Billable
485,14,9,2023-03-20,27.5,496.7566614134116,13660.81,Non-Billable
486,14,1,2023-04-20,27.3,209.86584841970367,5729.34,Non-Billable
487,14,5,2023-04-20,20.0,333.24426408004217,6664.89,Non-Billable
488,14,9,2023-04-20,41.6,496.7566614134116,20665.08,Non-Billable
489,14,1,2023-05-20,63.8,209.86584841970367,13389.44,Billable
490,14,5,2023-05-20,29.5,333.24426408004217,9830.71,Billable
491,14,4,2023-05-20,44.2,263.9493860652042,11666.56,Non-Billable
492,14,1,2023-06-20,61.3,209.86584841970367,12864.78,Non-Billable
493,14,5,2023-06-20,54.4,333.24426408004217,18128.49,Non-Billable
494,14,4,2023-06-20,14.4,263.9493860652042,3800.87,Non-Billable
495,14,9,2023-06-20,77.8,496.7566614134116,38647.67,Billable
496,14,1,2023-07-20,32.6,209.86584841970367,6841.63,Billable
497,14,5,2023-07-20,50.5,333.24426408004217,16828.84,Non-Billable
498,14,4,2023-07-20,65.2,263.9493860652042,17209.5,Non-Billable
499,14,9,2023-07-20,13.2,496.7566614134116,6557.19,Non-Billable
500,14,1,2023-08-20,42.2,209.86584841970367,8856.34,Billable
501,14,5,2023-08-20,21.1,333.24426408004217,7031.45,Billable
502,14,9,2023-08-20,24.2,496.7566614134116,12021.51,Non-Billable
503,14,1,2023-09-20,71.8,209.86584841970367,15068.37,Billable
504,14,4,2023-09-20,29.2,263.9493860652042,7707.32,Non-Billable
505,14,9,2023-09-20,15.8,496.7566614134116,7848.76,Non-Billable
506,14,1,2023-10-20,21.6,209.86584841970367,4533.1,Billable
507,14,5,2023-10-20,60.8,333.24426408004217,20261.25,Billable
508,14,4,2023-10-20,16.4,263.9493860652042,4328.77,Billable
509,14,1,2023-11-20,19.3,209.86584841970367,4050.41,Billable
510,14,5,2023-11-20,41.2,333.24426408004217,13729.66,Billable
511,14,4,2023-11-20,67.2,263.9493860652042,17737.4,Billable
512,14,9,2023-11-20,43.4,496.7566614134116,21559.24,Billable
513,14,1,2023-12-20,61.2,209.86584841970367,12843.79,Billable
514,14,4,2023-12-20,30.9,263.9493860652042,8156.04,Billable
515,14,9,2023-12-20,62.7,496.7566614134116,31146.64,Billable
516,14,1,2024-01-20,57.4,209.86584841970367,12046.3,Billable
517,14,5,2024-01-20,10.6,333.24426408004217,3532.39,Non-Billable
518,14,9,2024-01-20,24.9,496.7566614134116,12369.24,Non-Billable
519,14,5,2024-02-20,58.1,333.24426408004217,19361.49,Billable
520,14,1,2024-03-20,51.3,209.86584841970367,10766.12,Billable
521,14,5,2024-03-20,40.1,333.24426408004217,13363.09,Billable
522,14,9,2024-03-20,27.4,496.7566614134116,13611.13,Non-Billable
523,14,1,2024-04-20,52.5,209.86584841970367,11017.96,Non-Billable
524,14,4,2024-04-20,71.3,263.9493860652042,18819.59,Billable
525,14,9,2024-04-20,45.7,496.7566614134116,22701.78,Non-Billable
526,14,1,2024-05-20,55.2,209.86584841970367,11584.59,Billable
527,14,5,2024-05-20,17.9,333.24426408004217,5965.07,Billable
528,14,4,2024-05-20,15.0,263.9493860652042,3959.24,Billable
529,14,9,2024-05-20,75.4,496.7566614134116,37455.45,Billable
530,14,1,2024-06-20,68.7,209.86584841970367,14417.78,Billable
531,14,5,2024-06-20,57.8,333.24426408004217,19261.52,Billable
532,14,4,2024-06-20,63.9,263.9493860652042,16866.37,Billable
533,14,9,2024-06-20,11.0,496.7566614134116,5464.32,Billable
534,14,4,2024-07-20,45.5,263.9493860652042,12009.7,Non-Billable
535,14,9,2024-07-20,63.7,496.7566614134116,31643.4,Billable
536,14,1,2024-08-20,15.8,209.86584841970367,3315.88,Non-Billable
537,14,5,2024-08-20,20.7,333.24426408004217,6898.16,Billable
538,14,4,2024-08-20,45.8,263.9493860652042,12088.88,Billable
539,14,9,2024-08-20,20.9,496.7566614134116,10382.21,Billable
540,14,1,2024-09-20,54.4,209.86584841970367,11416.7,Non-Billable
541,14,5,2024-09-20,14.6,333.24426408004217,4865.37,Non-Billable
542,14,4,2024-09-20,76.7,263.9493860652042,20244.92,Billable
543,14,5,2024-10-20,41.7,333.24426408004217,13896.29,Non-Billable
544,14,9,2024-10-20,56.1,496.7566614134116,27868.05,Billable
545,14,5,2024-11-20,59.1,333.24426408004217,19694.74,Billable
546,14,4,2024-11-20,34.3,263.9493860652042,9053.46,Non-Billable
547,14,9,2024-11-20,60.5,496.7566614134116,30053.78,Billable
548,14,1,2024-12-20,62.5,209.86584841970367,13116.62,Billable
549,14,5,2024-12-20,18.3,333.24426408004217,6098.37,Billable
550,14,4,2024-12-20,40.1,263.9493860652042,10584.37,Non-Billable
551,15,8,2024-12-06,13.9,246.99098521619942,3433.17,Non-Billable
552,16,5,2024-11-21,18.1,333.24426408004217,6031.72,Non-Billable
553,16,2,2024-11-21,13.1,209.86584841970367,2749.24,Billable
554,16,5,2024-12-21,36.8,333.24426408004217,12263.39,Billable
555,16,10,2024-12-21,12.5,246.99098521619942,3087.39,Non-Billable
556,17,12,2023-04-25,45.1,155.80836121681995,7026.96,Billable
557,17,11,2023-04-25,78.7,210.1115011743209,16535.78,Billable
558,17,6,2023-05-25,29.8,311.18528947223797,9273.32,Billable
559,17,12,2023-05-25,48.7,155.80836121681995,7587.87,Billable
560,17,7,2023-05-25,30.4,209.86584841970367,6379.92,Billable
561,17,11,2023-05-25,27.0,210.1115011743209,5673.01,Billable
562,17,4,2023-06-25,44.5,263.9493860652042,11745.75,Billable
563,17,6,2023-06-25,48.3,311.18528947223797,15030.25,Billable
564,17,7,2023-06-25,11.7,209.86584841970367,2455.43,Non-Billable
565,17,11,2023-06-25,68.8,210.1115011743209,14455.67,Billable
566,17,4,2023-07-25,10.1,263.9493860652042,2665.89,Non-Billable
567,17,6,2023-07-25,61.7,311.18528947223797,19200.13,Billable
568,17,7,2023-07-25,26.7,209.86584841970367,5603.42,Billable
569,17,11,2023-07-25,78.1,210.1115011743209,16409.71,Billable
570,17,4,2023-08-25,16.5,263.9493860652042,4355.16,Billable
571,17,6,2023-08-25,46.4,311.18528947223797,14439.0,Non-Billable
572,17,12,2023-08-25,42.1,155.80836121681995,6559.53,Non-Billable
573,17,6,2023-09-25,15.2,311.18528947223797,4730.02,Non-Billable
574,17,7,2023-09-25,19.1,209.86584841970367,4008.44,Billable
575,17,4,2023-10-25,66.1,263.9493860652042,17447.05,Non-Billable
576,17,6,2023-10-25,32.8,311.18528947223797,10206.88,Billable
577,17,4,2023-11-25,50.9,263.9493860652042,13435.02,Billable
578,17,12,2023-11-25,32.0,155.80836121681995,4985.87,Billable
579,17,7,2023-11-25,77.5,209.86584841970367,16264.6,Billable
580,17,11,2023-11-25,42.4,210.1115011743209,8908.73,Billable
581,17,6,2023-12-25,31.3,311.18528947223797,9740.1,Non-Billable
582,17,12,2023-12-25,12.8,155.80836121681995,1994.35,Billable
583,17,11,2023-12-25,77.8,210.1115011743209,16346.67,Billable
584,17,4,2024-01-25,57.4,263.9493860652042,15150.69,Billable
585,17,6,2024-01-25,22.2,311.18528947223797,6908.31,Billable
586,17,12,2024-01-25,48.9,155.80836121681995,7619.03,Non-Billable
587,17,11,2024-01-25,66.3,210.1115011743209,13930.39,Billable
588,17,12,2024-02-25,25.6,155.80836121681995,3988.69,Billable
589,17,7,2024-02-25,36.1,209.86584841970367,7576.16,Non-Billable
590,17,11,2024-02-25,15.9,210.1115011743209,3340.77,Non-Billable
591,17,6,2024-03-25,11.5,311.18528947223797,3578.63,Billable
592,17,7,2024-03-25,66.7,209.86584841970367,13998.05,Billable
593,17,11,2024-03-25,68.1,210.1115011743209,14308.59,Billable
594,17,6,2024-04-25,13.5,311.18528947223797,4201.0,Non-Billable
595,17,12,2024-04-25,60.7,155.80836121681995,9457.57,Billable
596,17,11,2024-04-25,22.1,210.1115011743209,4643.46,Billable
597,17,4,2024-05-25,29.2,263.9493860652042,7707.32,Billable
598,17,6,2024-05-25,12.4,311.18528947223797,3858.7,Non-Billable
599,17,12,2024-05-25,55.3,155.80836121681995,8616.2,Billable
600,17,7,2024-05-25,48.5,209.86584841970367,10178.49,Billable
601,17,4,2024-06-25,39.3,263.9493860652042,10373.21,Non-Billable
602,17,6,2024-06-25,46.8,311.18528947223797,14563.47,Non-Billable
603,17,12,2024-06-25,48.1,155.80836121681995,7494.38,Billable
604,17,7,2024-06-25,64.7,209.86584841970367,13578.32,Billable
605,17,11,2024-06-25,64.7,210.1115011743209,13594.21,Billable
606,17,4,2024-07-25,45.2,263.9493860652042,11930.51,Billable
607,17,7,2024-07-25,12.1,209.86584841970367,2539.38,Billable
608,17,4,2024-08-25,47.1,263.9493860652042,12432.02,Non-Billable
609,17,6,2024-08-25,78.2,311.18528947223797,24334.69,Billable
610,17,11,2024-08-25,65.4,210.1115011743209,13741.29,Non-Billable
611,17,6,2024-09-25,25.4,311.18528947223797,7904.11,Billable
612,17,12,2024-09-25,68.7,155.80836121681995,10704.03,Billable
613,17,11,2024-09-25,66.4,210.1115011743209,13951.4,Non-Billable
614,17,4,2024-10-25,51.4,263.9493860652042,13567.0,Non-Billable
615,17,6,2024-10-25,76.3,311.18528947223797,23743.44,Non-Billable
616,17,7,2024-10-25,68.6,209.86584841970367,14396.8,Billable
617,17,11,2024-10-25,22.3,210.1115011743209,4685.49,Billable
618,17,7,2024-11-25,10.0,209.86584841970367,2098.66,Non-Billable
619,17,6,2024-12-25,74.3,311.18528947223797,23121.07,Billable
620,17,11,2024-12-25,19.9,210.1115011743209,4181.22,Billable
621,18,2,2023-10-07,32.6,209.86584841970367,6841.63,Billable
622,18,6,2023-10-07,40.6,311.18528947223797,12634.12,Non-Billable
623,18,7,2023-10-07,55.4,209.86584841970367,11626.57,Billable
624,18,12,2023-10-07,49.3,155.80836121681995,7681.35,Non-Billable
625,18,2,2023-11-07,25.6,209.86584841970367,5372.57,Non-Billable
626,18,6,2023-11-07,36.5,311.18528947223797,11358.26,Non-Billable
627,18,7,2023-11-07,18.9,209.86584841970367,3966.46,Non-Billable
628,18,2,2023-12-07,50.1,209.86584841970367,10514.28,Non-Billable
629,18,7,2023-12-07,74.5,209.86584841970367,15635.01,Non-Billable
630,18,2,2024-01-07,75.6,209.86584841970367,15865.86,Billable
631,18,6,2024-01-07,15.4,311.18528947223797,4792.25,Billable
632,18,7,2024-01-07,21.8,209.86584841970367,4575.08,Billable
633,18,12,2024-01-07,56.9,155.80836121681995,8865.5,Non-Billable
634,18,2,2024-02-07,41.3,209.86584841970367,8667.46,Billable
635,18,7,2024-02-07,34.5,209.86584841970367,7240.37,Billable
636,18,12,2024-02-07,13.4,155.80836121681995,2087.83,Billable
637,18,2,2024-03-07,77.8,209.86584841970367,16327.56,Billable
638,18,6,2024-03-07,36.5,311.18528947223797,11358.26,Non-Billable
639,18,7,2024-03-07,68.0,209.86584841970367,14270.88,Non-Billable
640,18,12,2024-03-07,58.1,155.80836121681995,9052.47,Billable
641,18,2,2024-04-07,65.9,209.86584841970367,13830.16,Billable
642,18,7,2024-04-07,76.6,209.86584841970367,16075.72,Billable
643,18,12,2024-04-07,72.2,155.80836121681995,11249.36,Billable
644,18,2,2024-05-07,48.3,209.86584841970367,10136.52,Billable
645,18,6,2024-05-07,79.0,311.18528947223797,24583.64,Billable
646,18,7,2024-05-07,40.2,209.86584841970367,8436.61,Non-Billable
647,18,2,2024-06-07,21.0,209.86584841970367,4407.18,Billable
648,18,6,2024-06-07,78.2,311.18528947223797,24334.69,Billable
649,18,7,2024-06-07,60.5,209.86584841970367,12696.88,Non-Billable
650,18,12,2024-06-07,56.2,155.80836121681995,8756.43,Billable
651,18,7,2024-07-07,68.8,209.86584841970367,14438.77,Billable
652,18,7,2024-08-07,53.8,209.86584841970367,11290.78,Billable
653,18,2,2024-10-07,31.6,209.86584841970367,6631.76,Billable
654,18,6,2024-10-07,72.6,311.18528947223797,22592.05,Billable
655,18,12,2024-10-07,22.9,155.80836121681995,3568.01,Billable
656,18,2,2024-11-07,41.2,209.86584841970367,8646.47,Billable
657,18,6,2024-11-07,28.4,311.18528947223797,8837.66,Billable
658,18,7,2024-11-07,20.6,209.86584841970367,4323.24,Non-Billable
659,18,12,2024-11-07,16.0,155.80836121681995,2492.93,Billable
660,18,2,2024-12-07,39.0,209.86584841970367,8184.77,Non-Billable
661,18,12,2024-12-07,46.6,155.80836121681995,7260.67,Non-Billable
662,19,10,2024-07-30,69.8,246.99098521619942,17239.97,Billable
663,19,4,2024-07-30,73.0,263.9493860652042,19268.31,Non-Billable
664,19,8,2024-07-30,53.4,246.99098521619942,13189.32,Billable
665,19,5,2024-07-30,41.4,333.24426408004217,13796.31,Billable
666,19,2,2024-07-30,66.6,209.86584841970367,13977.07,Billable
667,19,8,2024-08-30,24.1,246.99098521619942,5952.48,Non-Billable
668,19,2,2024-08-30,32.4,209.86584841970367,6799.65,Non-Billable
669,19,10,2024-09-30,14.7,246.99098521619942,3630.77,Billable
670,19,4,2024-09-30,48.6,263.9493860652042,12827.94,Billable
671,19,8,2024-09-30,74.2,246.99098521619942,18326.73,Billable
672,19,5,2024-09-30,53.6,333.24426408004217,17861.89,Non-Billable
673,19,2,2024-09-30,17.9,209.86584841970367,3756.6,Billable
674,19,4,2024-10-30,63.1,263.9493860652042,16655.21,Billable
675,19,8,2024-10-30,49.4,246.99098521619942,12201.35,Billable
676,19,5,2024-10-30,70.7,333.24426408004217,23560.37,Billable
677,19,2,2024-10-30,28.5,209.86584841970367,5981.18,Non-Billable
678,19,10,2024-11-30,52.6,246.99098521619942,12991.73,Billable
679,19,8,2024-11-30,53.3,246.99098521619942,13164.62,Non-Billable
680,19,5,2024-11-30,12.7,333.24426408004217,4232.2,Billable
681,19,2,2024-11-30,13.5,209.86584841970367,2833.19,Billable
682,19,10,2024-12-30,72.8,246.99098521619942,17980.94,Billable
683,19,4,2024-12-30,65.6,263.9493860652042,17315.08,Billable
684,19,5,2024-12-30,58.7,333.24426408004217,19561.44,Billable
685,19,2,2024-12-30,26.0,209.86584841970367,5456.51,Billable
686,20,6,2024-08-24,73.9,311.18528947223797,22996.59,Billable
687,20,5,2024-08-24,63.2,333.24426408004217,21061.04,Billable
688,20,7,2024-08-24,46.1,209.86584841970367,9674.82,Billable
689,20,4,2024-08-24,38.2,263.9493860652042,10082.87,Non-Billable
690,20,6,2024-09-24,12.0,311.18528947223797,3734.22,Billable
691,20,5,2024-09-24,24.1,333.24426408004217,8031.19,Billable
692,20,2,2024-09-24,74.3,209.86584841970367,15593.03,Non-Billable
693,20,6,2024-10-24,42.5,311.18528947223797,13225.37,Billable
694,20,5,2024-10-24,18.7,333.24426408004217,6231.67,Billable
695,20,2,2024-10-24,41.2,209.86584841970367,8646.47,Billable
696,20,4,2024-10-24,34.5,263.9493860652042,9106.25,Billable
697,20,6,2024-11-24,28.1,311.18528947223797,8744.31,Non-Billable
698,20,4,2024-11-24,64.6,263.9493860652042,17051.13,Billable
699,20,6,2024-12-24,55.3,311.18528947223797,17208.55,Non-Billable
700,20,7,2024-12-24,45.9,209.86584841970367,9632.84,Non-Billable
701,20,4,2024-12-24,55.3,263.9493860652042,14596.4,Non-Billable
702,21,4,2023-04-18,76.0,263.9493860652042,20060.15,Non-Billable
703,21,5,2023-04-18,55.0,333.24426408004217,18328.43,Billable
704,21,4,2023-05-18,69.6,263.9493860652042,18370.88,Billable
705,21,4,2023-06-18,57.4,263.9493860652042,15150.69,Non-Billable
706,21,5,2023-06-18,17.2,333.24426408004217,5731.8,Non-Billable
707,21,4,2023-07-18,77.7,263.9493860652042,20508.87,Billable
708,21,5,2023-07-18,51.6,333.24426408004217,17195.4,Billable
709,21,5,2023-09-18,54.8,333.24426408004217,18261.79,Billable
710,21,5,2023-10-18,72.5,333.24426408004217,24160.21,Billable
711,21,5,2023-11-18,26.8,333.24426408004217,8930.95,Billable
712,21,4,2023-12-18,66.2,263.9493860652042,17473.45,Non-Billable
713,21,5,2023-12-18,32.4,333.24426408004217,10797.11,Billable
714,21,4,2024-01-18,55.9,263.9493860652042,14754.77,Billable
715,21,4,2024-02-18,37.2,263.9493860652042,9818.92,Billable
716,21,5,2024-02-18,79.6,333.24426408004217,26526.24,Billable
717,21,4,2024-03-18,59.9,263.9493860652042,15810.57,Non-Billable
718,21,5,2024-03-18,64.9,333.24426408004217,21627.55,Non-Billable
719,21,4,2024-04-18,31.0,263.9493860652042,8182.43,Billable
720,21,5,2024-04-18,71.4,333.24426408004217,23793.64,Billable
721,21,5,2024-05-18,61.9,333.24426408004217,20627.82,Non-Billable
